cluster_num,ufo_datetime,ufo_year,city,county_name,county_lat,county_lon,state,shape,duration_seconds,comments
2,2012-03-14 23:53:00.000000 UTC,2012,Lake Geneva,Walworth,42.6681095,-88.5417306,WI,chevron,5.0,Triangular chevron formation of three dim&#44 orange objects--second sighting&#33
2,2012-03-14 23:20:00.000000 UTC,2012,Highwood,Lake,42.326441,-87.435976,IL,chevron,10.0,Non-lit craft flying quickly through the sky. Dark gray against the dark blue night sky.
2,2012-03-09 23:15:00.000000 UTC,2012,Bloomington,McLean,40.4945594,-88.8445391,IL,chevron,45.0,A V-shaped craft with about 6 lights on each &quot;wing&quot; above Bloomington IL.
2,2012-10-27 14:15:00.000000 UTC,2012,Valparaiso,Porter,41.5099144,-87.0713128,IN,chevron,240.0,Black chevron shaped aircraft.
2,2011-10-07 20:30:00.000000 UTC,2011,Belvidere,Boone,42.3189831,-88.8242951,IL,chevron,300.0,Weird shaped unidentified flying object in Belvidere Illinois
2,2010-07-03 18:15:00.000000 UTC,2010,Poplar Grove,Boone,42.3189831,-88.8242951,IL,chevron,300.0,Waiting for fireworks to begin saw two object flying southeast to northwest
2,2010-03-16 02:00:00.000000 UTC,2010,Skokie,Cook,41.8942937,-87.6454546,IL,chevron,5.0,shooting stars?  - or - was it?
2,2008-06-22 19:45:00.000000 UTC,2008,Niles,Cook,41.8942937,-87.6454546,IL,chevron,15.0,V-shaped craft observed over northern Chicago suburb.
2,2008-08-02 16:15:00.000000 UTC,2008,Elk Grove,Cook,41.8942937,-87.6454546,IL,chevron,120.0,I saw a chevron shaped metallic craft.
2,2008-11-29 02:52:00.000000 UTC,2008,Glen Ellyn,DuPage,41.8520577,-88.0860389,IL,chevron,20.0,((HOAX))  He lost. We win. 500 Lights On Object0: Yes
2,2007-10-20 02:30:00.000000 UTC,2007,Peoria,Peoria,40.7859722,-89.7669933,IL,chevron,10.0,Dark object moving papidly to the east
2,2007-01-05 12:00:00.000000 UTC,2007,Palatine,Cook,41.8942937,-87.6454546,IL,chevron,120.0,((HOAX??))  We were walking home from blockbuster when we heard a huge roar over our heads.
2,2007-09-21 05:30:00.000000 UTC,2007,Lombard,DuPage,41.8520577,-88.0860389,IL,chevron,2400.0,a chevron-shaped bright light that appeared early morning in the eastern  sky and would only ascend or descend
2,2006-08-02 20:45:00.000000 UTC,2006,Middleton,Dane,43.0674684,-89.4178523,WI,chevron,300.0,Three lights in a row moved over Madison&#44 WI.
2,2006-10-17 21:15:00.000000 UTC,2006,Downers Grove,DuPage,41.8520577,-88.0860389,IL,chevron,180.0,A vertical chevron shaped object with lights on the top and bottom floating from West to East.
2,2004-10-05 01:30:00.000000 UTC,2004,Keokuk,Lee,40.6475875,-91.4771574,IA,chevron,30.0,A V shaped formation of dim white lights moving west to east directly overhead quite high moving very fast.
2,2003-01-17 18:48:00.000000 UTC,2003,Lasalle,LaSalle,41.3433407,-88.8859312,IL,chevron,3600.0,Viewing stars with my telescope.  Saw something in the lower horizon.Craft shaped as chevron&#44 MANY lights circling Have never seen
2,2003-11-21 19:00:00.000000 UTC,2003,Bourbonnais,Kankakee,41.1395105,-87.8611165,IL,chevron,120.0,Strange white triangular craft possibly military or not.
2,2002-08-21 22:30:00.000000 UTC,2002,Elmwood,Peoria,40.7859722,-89.7669933,IL,chevron,5.0,I saw a bright blue light slowly decend from the sky&#44 a lot bigger&#44 brighter&#44 and slower than a shooting star.
2,2002-10-09 02:38:00.000000 UTC,2002,Forest Park,Cook,41.8942937,-87.6454546,IL,chevron,180.0,Throbbing chevron pulsating lights craft
2,2002-08-21 22:05:00.000000 UTC,2002,Knoxville,Knox,40.9309446,-90.2137921,IL,chevron,7.0,I wonder if anyone will believe what I just saw&#33
2,2001-03-25 19:00:00.000000 UTC,2001,Chicago,Cook,41.8942937,-87.6454546,IL,chevron,20.0,CHEVRON CRAFTS RACE OVER CHICAGO SUNDAY 3-25-01
2,2001-12-09 00:28:00.000000 UTC,2001,Lombard,DuPage,41.8520577,-88.0860389,IL,chevron,180.0,Huge Black Transparent Silent Chevron
2,1999-11-16 18:05:00.000000 UTC,1999,Downers Grove,DuPage,41.8520577,-88.0860389,IL,chevron,15.0,It looked a lot like a comet and it was red and orange until it came closer thaen it became a neon green then it looked like it landed
2,1998-09-22 21:30:00.000000 UTC,1998,New Berlin,Waukesha,43.0183677,-88.3042404,WI,chevron,60.0,I was on my way to work the night shift as a nurse in a local nursing home. I was traveling 35 miles per hour going east. I immediatly
2,1995-09-09 00:30:00.000000 UTC,1995,St. Charles (1.5 Mi North Of&#44 Randall Road),Kane,41.9395938,-88.4280395,IL,chevron,600.0,First appeared as a bright white light like an approaching airliner&#44seen from a vehicle traveling S.on Randall Rd. Moonlight night. Eas
2,1988-05-17 19:45:00.000000 UTC,1988,Chicago,Cook,41.8942937,-87.6454546,IL,chevron,900.0,V shaped tubular object .
2,1975-02-15 21:00:00.000000 UTC,1975,Mukwanago/Genesee (Between),Waukesha,43.0183677,-88.3042404,WI,chevron,2400.0,Detailed sighting of Boomerang Shaped silent craft in Wisconsin in mid-70&#39s
2,1966-03-29 20:00:00.000000 UTC,1966,Roscoe,Winnebago,42.3373957,-89.1612053,IL,chevron,2700.0,Multiple craft over Northern Illinois interacting with each other.
3,2012-08-15 23:30:00.000000 UTC,2012,Missoula,Missoula,47.0272632,-113.8926911,MT,chevron,1800.0,Double Chevron.  Red&#44 green&#44 white and orange lights&#44 hovering and moving right and left.  ((NUFORC Note:  Star??  PD))
3,2012-11-06 06:30:00.000000 UTC,2012,Cut Bank,Glacier,48.7056706,-112.9905023,MT,chevron,300.0,4-5 highly lit chevrons not moving or producing sign in southern and western sky.
3,2006-07-15 23:30:00.000000 UTC,2006,Whitefish,Flathead,48.3146779,-114.0542951,MT,chevron,2700.0,5 rotating chevron craft seen above Whitefish on a summer night.
3,2002-10-15 20:10:00.000000 UTC,2002,Rexford,Lincoln,48.5523847,-115.4631849,MT,chevron,30.0,Twelve chevron shaped crafts spotte over Lake Koocanusa&#44 Montana.
3,1999-10-02 22:45:00.000000 UTC,1999,Kalispell,Flathead,48.3146779,-114.0542951,MT,chevron,5.0,Group of 5 (perhaps 7) faint&#44 diffuse&#44 eliptical white lights&#44 traveling quite quickly north to south.  Relatively low altitude; discer
4,2013-10-10 02:32:00.000000 UTC,2013,Palm Harbor,Pinellas,27.9031078,-82.7395188,FL,chevron,5.0,Tracking north to south at apx 2500 ft. A very fast&#44 semi-transparent Chevron shape craft&#44 slightly larger than a commercial plane.
4,2013-09-26 21:30:00.000000 UTC,2013,Lake Worth,Palm Beach,26.6491257,-80.4483542,FL,chevron,240.0,(2) Boomerang shaped crafts spotted over Lake Worth&#44 FL heading south
4,2013-09-28 22:25:00.000000 UTC,2013,Osprey,Sarasota,27.1843855,-82.3658351,FL,chevron,30.0,Observed a cloud like semi transparent Vee shaped object
4,2013-07-01 22:00:00.000000 UTC,2013,Arabi,Crisp,31.9151485,-83.7535309,GA,chevron,120.0,Pair of very low flying objects for the third time
4,2012-09-28 21:30:00.000000 UTC,2012,Ft. Lauderdale,Broward,26.1935353,-80.4766834,FL,chevron,45.0,A giant wing shaped object&#44 little slower than the typical passenger jets that fly over regularly. No lights or sound at all.
4,2012-07-04 21:30:00.000000 UTC,2012,Coral Springs,Broward,26.1935353,-80.4766834,FL,chevron,600.0,Wife and I were at a big public fireworks display in Coral Springs&#44 FL. and as we were watching she noticed something she thought was a
4,2012-02-04 20:05:00.000000 UTC,2012,Weston,Broward,26.1935353,-80.4766834,FL,chevron,600.0,LONG COLUMN OF AIRCRAFT OVER FT. LAUDERDALE
4,2012-02-07 16:00:00.000000 UTC,2012,Plantation,Broward,26.1935353,-80.4766834,FL,chevron,300.0,Chevron shaped outline in clouds.
4,2012-08-07 21:43:00.000000 UTC,2012,Orlando,Orange,28.5143906,-81.3232839,FL,chevron,180.0,Orange lights over west Orange County (Orlando area)&#44 FL
4,2012-08-07 21:43:00.000000 UTC,2012,Orlando,Orange,28.5143906,-81.3232839,FL,chevron,180.0,August 7&#44 2012 sighting of orange lights in the sky in western Orange County&#44 FL (near Walt Disney World)
4,2012-10-12 19:00:00.000000 UTC,2012,Lake Worth,Palm Beach,26.6491257,-80.4483542,FL,chevron,60.0,Chevron Shape Bright Object in the Northern Sky
4,2012-04-26 00:00:00.000000 UTC,2012,Big Pine Key,Monroe,24.7688833,-80.9532703,FL,chevron,10.0,Star like lights flying silently in a perfect boomerang formation&#44 high rate of speed disappeared suddenly
4,2012-11-10 20:15:00.000000 UTC,2012,Lakeland,Polk,27.9536488,-81.6935337,FL,chevron,600.0,Chevron of orange lights trailing sparks.
4,2012-04-26 21:00:00.000000 UTC,2012,Miami,Miami-Dade,25.6105799,-80.4970989,FL,chevron,15.0,Boomerang or V shaped UFO.
4,2012-02-18 17:43:00.000000 UTC,2012,Miami Lakes,Miami-Dade,25.6105799,-80.4970989,FL,chevron,180.0,4 Black Objects with fireball behind them moving very slowly in the night sky
4,2011-08-03 23:00:00.000000 UTC,2011,Key Largo,Monroe,24.7688833,-80.9532703,FL,chevron,10.0,Large Chevron UFO flying over Key Largo FL from the SW to NE -
4,2011-09-30 03:00:00.000000 UTC,2011,Miami Beach,Miami-Dade,25.6105799,-80.4970989,FL,chevron,1200.0,Boomerang shaped silent fast moving object in miami beach.
4,2011-10-15 20:29:00.000000 UTC,2011,Douglas,Coffee,31.5492452,-82.8449401,GA,chevron,40.0,30-40 individual amber lights in changing chevron formation.
4,2010-03-19 17:45:00.000000 UTC,2010,Tallahassee,Leon,30.4593104,-84.2778004,FL,chevron,600.0,Bullet and V Shaped UFOs seen over Tallahassee
4,2010-12-01 21:15:00.000000 UTC,2010,Melbourne,Brevard,28.2983112,-80.7003334,FL,chevron,5.0,V shape craft in Central FL
4,2010-07-15 21:00:00.000000 UTC,2010,Titusville,Brevard,28.2983112,-80.7003334,FL,chevron,120.0,UFO Red Lights Sighting in Titusville
4,2008-04-07 23:05:00.000000 UTC,2008,Plantation,Broward,26.1935353,-80.4766834,FL,chevron,30.0,very large V shape object no lights and no noise at all traveling west to east .
4,2008-04-25 00:00:00.000000 UTC,2008,Tampa,Hillsborough,27.9066072,-82.3497186,FL,chevron,20.0,Cheveron craft over Tampa&#44 FL
4,2008-02-15 19:45:00.000000 UTC,2008,Delray Beach,Palm Beach,26.6491257,-80.4483542,FL,chevron,10.0,Blue and red lights over Delray Beach&#44 Florida. 500 Lights On Object0: Yes
4,2007-11-22 12:45:00.000000 UTC,2007,Wellington,Palm Beach,26.6491257,-80.4483542,FL,chevron,60.0,A black cheveron with circling lights about a hundred yards long. 500 Lights On Object0: Yes
4,2005-10-05 23:30:00.000000 UTC,2005,Clearwater,Pinellas,27.9031078,-82.7395188,FL,chevron,6.0,While sitting outside at night&#44 a dark boomerang flew silently above me. It was sharp edged with appx 4 blurry whiteish lights on each
4,2005-05-23 21:30:00.000000 UTC,2005,St. George Island,Franklin,29.8101756,-84.7991742,FL,chevron,60.0,I was facing south&#44 looking over the Gulf of Mexico at the full moon that was rising. One by one&#44 red lights appeared to the east of th
4,2005-06-24 19:00:00.000000 UTC,2005,Miami Beach,Miami-Dade,25.6105799,-80.4970989,FL,chevron,600.0,SAW A CHEVRON UFO WHILE RIDING MY BICYCLE
4,2005-10-25 22:00:00.000000 UTC,2005,Miami Beach,Miami-Dade,25.6105799,-80.4970989,FL,chevron,60.0,Tuesday 10/25/05&#44 during the Hurricane Wilma blackout&#44 I saw a large boomerang shape&#44 fly from North to South over Miami Beach.
4,2004-10-27 22:00:00.000000 UTC,2004,Miami Gardens,Broward,26.1935353,-80.4766834,FL,chevron,10.0,Boomerrang-shaped gray gliding metal looking object moving as fast as a small jet had no sound or lights.
4,2004-03-29 05:15:00.000000 UTC,2004,Orlando,Orange,28.5143906,-81.3232839,FL,chevron,30.0,Huge grouping of lights defining a boomerang shape silently moved above me on my early morning dog walk.
4,2003-03-13 23:00:00.000000 UTC,2003,Panama City,Bay,30.2382176,-85.6316798,FL,chevron,15.0,Three boomerang shaped objects hover the ocean.
4,2002-05-10 20:00:00.000000 UTC,2002,St. James City,Lee,26.5590348,-81.8919943,FL,chevron,900.0,On May 10&#44 2002&#44 viewed a bright orange&#44 chevron shaped object in the western sky of Pine Island&#44 Fl.
4,2002-09-19 21:00:00.000000 UTC,2002,Merritt Island,Brevard,28.2983112,-80.7003334,FL,chevron,300.0,The movement of the three lights was strange first vertical then horizontal
4,2001-11-20 04:05:00.000000 UTC,2001,Perry (Exit 35; Almost To Talahassee),Taylor,30.0099084,-83.6094825,FL,chevron,30.0,I witnessed a slient chevron shaped craft with 10 large white lights simutaneously going on and off  near Tallahassee 11/20-01.
4,2001-11-21 23:45:00.000000 UTC,2001,Hollywood,Broward,26.1935353,-80.4766834,FL,chevron,90.0,Cloud colored chevron.
4,2001-11-20 02:55:00.000000 UTC,2001,Panama City Beach,Bay,30.2382176,-85.6316798,FL,chevron,7.0,At 02:55 I saw a glowing orange object (approximately chevron shaped) which moved rapidly across the sky from west to east.
4,2001-07-07 21:45:00.000000 UTC,2001,Melbourne,Brevard,28.2983112,-80.7003334,FL,chevron,3.0,follow up report
4,2000-04-19 23:09:00.000000 UTC,2000,Delray Beach,Palm Beach,26.6491257,-80.4483542,FL,chevron,15.0,looking in the sky to the south&#44I saw a greyish silouette heading north&#44looked for lites&#44listened for sound&#44None of either.Whatched it
4,2000-10-13 20:00:00.000000 UTC,2000,Miami,Miami-Dade,25.6105799,-80.4970989,FL,chevron,8.0,Hazy&#44 chevron or crescent shaped object moving rapidly and silently North to South.
4,1999-03-23 21:15:00.000000 UTC,1999,St. Petersburg (South),Pinellas,27.9031078,-82.7395188,FL,chevron,4.0,500-600 ft.chevron shaped craft moving to the NW fast at about 3500ft elevation craft had 12-16 dim white lights to the front of chevro
4,1999-04-11 23:49:00.000000 UTC,1999,Winter Park (Suburb Of Orlando),Orange,28.5143906,-81.3232839,FL,chevron,30.0,I observed a delta formation of 5 lights in the northwest horizon.The lights were manuvering radically in one small area.At one point&#44a
4,1997-02-14 20:00:00.000000 UTC,1997,Ormond Beach,Volusia,29.057769,-81.161792,FL,chevron,12.0,Large Chevron shaped ufo floats over Ormond Bch. Florida
4,1994-04-15 22:00:00.000000 UTC,1994,Brooksville (Withlacoochie Forest),Hernando,28.5730426,-82.4662272,FL,chevron,1200.0,Three witnesses saw a very large&#44 chevron-shaped&#44 black or gray object with read lights around the edges.
4,1994-01-12 18:00:00.000000 UTC,1994,Cedar Key,Levy,29.2844566,-82.783462,FL,chevron,300.0,Huge bluish black delta  wing 50 feet or less  over my head while deer hunting from my tree stand in FL &#33&#33
4,1989-09-29 06:15:00.000000 UTC,1989,Miami,Miami-Dade,25.6105799,-80.4970989,FL,chevron,900.0,Dark boomerang shaped UFO hovers over MIA airport then flies upward past arriving airliner
4,1978-12-23 21:30:00.000000 UTC,1978,Valdosta,Lowndes,30.833145,-83.2689952,GA,chevron,90.0,Warm December night two days before Christmas&#44 while standing in my landlords backyard watching the goings on in the chickencoupe with
5,2014-02-20 21:00:00.000000 UTC,2014,Tehama,Tehama,40.1261573,-122.2322737,CA,chevron,10.0,Saw bright white stringy chevron shape heading southerly&#44 slowly then it disappeared.
5,2014-01-04 23:00:00.000000 UTC,2014,Scottsdale,Maricopa,33.3451756,-112.4989297,AZ,chevron,120.0,Orange glowing light over Scottsdale&#44 AZ.
5,2014-04-27 20:45:00.000000 UTC,2014,Chatsworth,Los Angeles,34.1963983,-118.2618616,CA,chevron,15.0,South eastern sky at about 50-75 degrees above the horizon. 3 Lined up. 3 Orange and green and then went dark&#44 but still could see the
5,2013-12-02 05:30:00.000000 UTC,2013,Oakley,Contra Costa,37.919479,-121.9515431,CA,chevron,10.0,Stepped out on my balcony &amp; looked up to see a silver head of a shovel shaped/ufo object with a blue horse shoe shaped fluorescent tube
5,2013-12-31 19:02:00.000000 UTC,2013,San Diego,San Diego,33.0236041,-116.7761174,CA,chevron,30.0,Firey object crossed the sky.
5,2013-09-26 20:23:00.000000 UTC,2013,Turlock,Stanislaus,37.5623162,-121.0028311,CA,chevron,10.0,Observed a &quot;V&quot; shaped UFO with 15 whitish-yellow lights traverse 105 degrees of sky in 10 seconds&#44 on a heading of 150.
5,2013-08-18 20:00:00.000000 UTC,2013,Gilbert,Maricopa,33.3451756,-112.4989297,AZ,chevron,360.0,Stealth Aircraft flying street light high gilbert arizona.
5,2013-08-12 00:45:00.000000 UTC,2013,Folsom,Sacramento,38.4500161,-121.3404408,CA,chevron,3.0,5 lights in a V heading southeast very fast and silently&#44 then lights split going different directions and disappeared
5,2013-01-25 03:20:00.000000 UTC,2013,Elk Grove,Sacramento,38.4500161,-121.3404408,CA,chevron,240.0,2 Craft seen in Elk Grove&#44 Ca. Defying inertia and gravity with no sound. Seen by USMC Scout/Sniper.
5,2013-02-28 22:15:00.000000 UTC,2013,Fort Hunter Liggett,Monterey,36.240107,-121.3155723,CA,chevron,120.0,Orange object hovering and then darting erratically like a hummingbird several times above tree line a long distance away.
5,2013-12-24 00:15:00.000000 UTC,2013,Watsonville,Santa Cruz,37.0124883,-122.007205,CA,chevron,300.0,6 orange circles holding formation in sky.
5,2013-11-30 11:35:00.000000 UTC,2013,Lake Havasu City,Mohave,35.717705,-113.7496891,AZ,chevron,300.0,4 to 6 shiny objects approached close to Lake Havasu City&#44 AZ.
5,2013-04-12 21:28:00.000000 UTC,2013,Provo,Utah,40.1204248,-111.6685082,UT,chevron,20.0,5 lights&#44 each chevron shaped and in a tight formation&#44 crossed our line of sight (mine and my wife&#39s) over a period of 20 seconds.
5,2013-10-22 20:00:00.000000 UTC,2013,Logan,Cache,41.7341174,-111.7453987,UT,chevron,10.0,Chevron shaped dark image highlight by subtle orange glowing lights surrounding exterior in extreme quiet flight.
5,2012-09-14 20:05:00.000000 UTC,2012,Rancho Cucamonga,San Bernardino,34.8572198,-116.1811967,CA,chevron,30.0,Slow moving Chevron shaped flying craft&#44 glowing with a pattern of blinking and changing lights
5,2012-08-03 01:30:00.000000 UTC,2012,Murray,Salt Lake,40.6678828,-111.9242397,UT,chevron,10.0,Chevron shaped craft irregular shaped with spheres all along chevron
5,2012-10-12 19:30:00.000000 UTC,2012,Tucson,Pima,32.1280427,-111.7836574,AZ,chevron,6.0,Stange Craft seen in  the night sky over Tucson Az.
5,2012-10-27 21:00:00.000000 UTC,2012,Santa Rosa,Sonoma,38.5251824,-122.9261095,CA,chevron,1800.0,Chevron Craft Seen over Sonoma County 10/27/12 @ 9pm
5,2012-09-09 20:30:00.000000 UTC,2012,Ventura,Ventura,34.3587415,-119.1331432,CA,chevron,900.0,Beautiful bright blue delta shaped aerobatics.
5,2012-10-05 23:00:00.000000 UTC,2012,Hayward,Alameda,37.6471385,-121.912488,CA,chevron,8.0,Stealth bomber looking craft&#44 maybe drone&#44 silent&#44 low-flying&#44 25 ft wing tip to wing tip&#44 probably US military
5,2012-04-20 21:33:00.000000 UTC,2012,Lake Elsinore,Riverside,33.7298275,-116.0022389,CA,chevron,8.0,Large&#44 dark&#44 triangular winged object with numerous small dim lights&#44 silently floated by us.
5,2012-11-11 22:50:00.000000 UTC,2012,Westminster,Orange,33.6756872,-117.7772068,CA,chevron,20.0,2 grey with black chevron shaped crafts racing over Westminster&#44 ca
5,2012-01-07 19:30:00.000000 UTC,2012,Mountain View,Santa Clara,37.2206954,-121.6905097,CA,chevron,10.0,Chevron shaped craft near Moffett Field Airbase
5,2012-04-12 09:00:00.000000 UTC,2012,Covina,Los Angeles,34.1963983,-118.2618616,CA,chevron,180.0,I saw a chevron shap object flying south bound
5,2012-08-19 16:30:00.000000 UTC,2012,Valley Glen,Los Angeles,34.1963983,-118.2618616,CA,chevron,600.0,Metallic V-shaped object spotted over N Hollywood area CA-170.
5,2012-01-09 22:45:00.000000 UTC,2012,Yountville/Oakville,Napa,38.5070999,-122.3259045,CA,chevron,300.0,A large chevron shaped craft with a full array of white lights on its entire forward edge&#44 moving very slowly.
5,2011-08-08 10:30:00.000000 UTC,2011,Kearns,Salt Lake,40.6678828,-111.9242397,UT,chevron,900.0,Blue&#44 purple and green craft hovering and flying up and down around Kearns&#44 UT 8/8/2011
5,2011-10-23 00:00:00.000000 UTC,2011,Fairfield,Solano,38.2672255,-121.939594,CA,chevron,3.0,not sure what this is
5,2011-04-14 21:20:00.000000 UTC,2011,Solana Beach,San Diego,33.0236041,-116.7761174,CA,chevron,20.0,was bright red; and  look about the size of the head of a pen&#44 with a cone shaped contral ((NUFORC Note:  Missile launch.  PD))
5,2011-04-14 21:30:00.000000 UTC,2011,San Diego,San Diego,33.0236041,-116.7761174,CA,chevron,60.0,Red Chevron shaped light floating South with long light trails behind it
5,2011-10-30 20:00:00.000000 UTC,2011,Ripon,San Joaquin,37.9349815,-121.272244,CA,chevron,10.0,large V shaped craft.
5,2011-11-29 19:30:00.000000 UTC,2011,Grass Valley,Nevada,39.2975082,-120.7713429,CA,chevron,6.0,Lighted(glowing) chevron shaped craft with individual lights moving east to west then just disappeared
5,2011-10-21 21:00:00.000000 UTC,2011,Monterey,Monterey,36.240107,-121.3155723,CA,chevron,15.0,Reverse wing craft moving very fast down the coast with no lights&#44 noise&#44 or contrail.
5,2011-03-16 21:45:00.000000 UTC,2011,Salinas,Monterey,36.240107,-121.3155723,CA,chevron,60.0,2 red orbes horizontal from each other
5,2011-02-07 18:00:00.000000 UTC,2011,Redondo Beach,Los Angeles,34.1963983,-118.2618616,CA,chevron,180.0,I was walking home from the local coffee shop on Camino De La Costa&#44 a block from the beach. The time was around 6 pm and is approximat
5,2011-10-28 02:50:00.000000 UTC,2011,Norwalk,Los Angeles,34.1963983,-118.2618616,CA,chevron,180.0,While on Security patrols at my workplace&#44I observed a brilliant light that kept increasing in illumination streaking high across the s
5,2011-10-09 01:00:00.000000 UTC,2011,Sherman Oaks,Los Angeles,34.1963983,-118.2618616,CA,chevron,10.0,Oct&#44 09&#44 2011&#44 first v shape lights after few second the object changed in onother shape
5,2011-08-02 22:30:00.000000 UTC,2011,Harbor City,Los Angeles,34.1963983,-118.2618616,CA,chevron,15.0,Trapezoid shaped object flew silently overhead from N to S and ten minutes later a flying wing about half a mile wide flew from W to E.
5,2010-04-15 22:15:00.000000 UTC,2010,Bakersfield,Kern,35.3466288,-118.7295064,CA,chevron,5.0,While sitting in hot tub talking on phone&#44seen large V shape object traveling NW light was white like star light but not real bright vi
5,2010-01-16 21:20:00.000000 UTC,2010,Henderson,Clark,36.2142575,-115.013812,NV,chevron,6.0,small stealth bomber shaped object flew overhead silently
5,2010-04-29 00:52:00.000000 UTC,2010,Las Vegas,Clark,36.2142575,-115.013812,NV,chevron,4.0,Chevron-shaped flying wing with 7 large round white lights
5,2010-11-25 20:00:00.000000 UTC,2010,San Francisco,San Francisco,37.7272391,-123.0322294,CA,chevron,15.0,Thanksgiving Night 2010&#44 Cheveron UFO flew over San Francisco&#44 CA.
5,2010-04-10 17:30:00.000000 UTC,2010,San Diego,San Diego,33.0236041,-116.7761174,CA,chevron,60.0,Chevron-shaped craft spotted passing over California interstate
5,2010-09-23 19:30:00.000000 UTC,2010,Tumacacori,Santa Cruz,31.525733,-110.8452278,AZ,chevron,5400.0,Phoenix Lights Over the Tumacacoris&#44 Southern AZ&#44 Sept. 23&#44 2010:  Both Amber Light Lines and a Chevron.
5,2010-04-22 22:50:00.000000 UTC,2010,Santa Barbara,Santa Barbara,34.5370572,-120.0399729,CA,chevron,15.0,Large Chevron shaped craft and bright Orbs over Santa Barbara&#44 CA.
5,2010-09-15 00:00:00.000000 UTC,2010,Yuba City,Sutter,39.0361898,-121.7039397,CA,chevron,30.0,Boomeranged/stealth bomber shape&#44 silent&#44 no lights or sound&#44 massive size
5,2010-10-23 19:45:00.000000 UTC,2010,Venice,Los Angeles,34.1963983,-118.2618616,CA,chevron,3.0,I was coming out of my house&#44 Walking to the garage&#44 to lock it up for the night. I was looking up&#44 North East. Five Light in V Shape i
5,2010-08-12 12:36:00.000000 UTC,2010,Hidden Hills,Los Angeles,34.1963983,-118.2618616,CA,chevron,3.0,A shadow went over my house and it was dark for a second. It was completely silent but it got dark outside.
5,2009-06-22 00:45:00.000000 UTC,2009,Tucson,Pima,32.1280427,-111.7836574,AZ,chevron,1800.0,Strobing chevron-shaped &#39   ((NUFORC Note:  Probable star sighting&#44 we suspect.  PD))
5,2009-11-27 18:00:00.000000 UTC,2009,San Diego,San Diego,33.0236041,-116.7761174,CA,chevron,1200.0,Lights (red&#44 blue&#44 green&#44 white) that changed color and direction without any noticable pattern&#44 object moved left and right.
5,2009-03-06 19:14:00.000000 UTC,2009,Westly,Stanislaus,37.5623162,-121.0028311,CA,chevron,120.0,then the three lights got very big and formed a straight line and lit up the inside of our car
5,2009-11-25 22:45:00.000000 UTC,2009,Ventura,Ventura,34.3587415,-119.1331432,CA,chevron,6.0,I saw a huge very black chevron shaped craft&#44 with lights like steady stars&#44 heading NNW out of Ventura CA towards Ojai.
5,2009-01-04 17:00:00.000000 UTC,2009,Ventura,Ventura,34.3587415,-119.1331432,CA,chevron,1200.0,A slow rising black boomerang shaped object&#44 it had no trail and no lights.
5,2009-11-24 06:15:00.000000 UTC,2009,Tracy,San Joaquin,37.9349815,-121.272244,CA,chevron,300.0,I saw a red and blue &quot;V&quot; shaped object flying through the sky and emitting a bright l.e.d.-like light.
5,2009-05-14 21:00:00.000000 UTC,2009,Santa Barbara,Santa Barbara,34.5370572,-120.0399729,CA,chevron,1800.0,My boyfriend and I were riding our bikes along the oceanfront heading east along the Santa Barbara coastline around 9pm when we stopped
5,2009-02-03 19:30:00.000000 UTC,2009,Palm Desert,Riverside,33.7298275,-116.0022389,CA,chevron,6.0,two persons whitness a fast&#44 large stealth fighter like object with no lights in palm desert for six seconds then makes s turn.
5,2009-08-10 00:08:00.000000 UTC,2009,San Jose,Santa Clara,37.2206954,-121.6905097,CA,chevron,720.0,Bright orange-red light seen over San Jose&#44 CA.
5,2008-04-07 21:30:00.000000 UTC,2008,Brentwood,Contra Costa,37.919479,-121.9515431,CA,chevron,480.0,V-shaped gliding over my house.
5,2008-04-07 21:30:00.000000 UTC,2008,Brentwood,Contra Costa,37.919479,-121.9515431,CA,chevron,480.0,V-shaped&#44 no sound&#44 no light &#44 Gliding slowly
5,2008-03-13 20:28:00.000000 UTC,2008,Carlsbad,San Diego,33.0236041,-116.7761174,CA,chevron,20.0,Four red lights pass directly over head and seem to be one solid chevron shaped object&#44 making little to no sound.
5,2008-03-01 20:30:00.000000 UTC,2008,Knights Ferry,Stanislaus,37.5623162,-121.0028311,CA,chevron,60.0,((HOAX??))  a V shaped object with 5 lights in sky near HWY 120.  ((NUFORC Note:  Student report.  PD))
5,2008-05-24 21:40:00.000000 UTC,2008,Ventura,Ventura,34.3587415,-119.1331432,CA,chevron,900.0,four illuminated chevrons that appeared to be made up of several pieces - similar to birds flying together. Ventura&#44 CA
5,2008-11-07 17:45:00.000000 UTC,2008,Phoenix,Maricopa,33.3451756,-112.4989297,AZ,chevron,180.0,large chevron with blue and red solid light lights proceeding south to north at constant speed
5,2008-03-24 20:30:00.000000 UTC,2008,Santa Barbara,Santa Barbara,34.5370572,-120.0399729,CA,chevron,20.0,Three round chevron-formation lights in Santa Barbara sky March 24&#44 2008 at 8:30 p.m.
5,2008-11-15 19:15:00.000000 UTC,2008,Emeryville,Alameda,37.6471385,-121.912488,CA,chevron,120.0,It looked like a vapor trail from a jet engine.
5,2008-02-27 19:45:00.000000 UTC,2008,Laguna Niguel,Orange,33.6756872,-117.7772068,CA,chevron,25.0,grayish yellow flying boomerang sighted in Orange County
